Id,Sales
13023,5349.06346348
13024,6892.19829797
13025,4410.30227259
13026,8220.0042616
13027,5848.87796523
13028,9384.32188732
13029,7597.67682255
13030,9383.55139992
13031,8848.90391936
13032,5424.7831575
13033,9556.07943919
13034,20225.0801919
13035,12034.9469305
13036,6593.18428483
13037,3218.04339377
13038,6780.33139728
13039,10646.3752706
13040,5869.03791327
13041,11672.1593188
13042,19601.937536
13043,3695.08777413
13044,5766.86518543
13045,8890.47273461
13046,6142.60373356
13047,10671.1693269
13048,7358.9326247
13049,7794.13379234
13050,3520.06322669
13051,8055.46474121
13052,7212.37153488
13053,7920.40760331
13054,9665.54089014
13055,6487.0017749
13056,6023.78449273
13057,7370.19673969
13058,6190.69403266
13059,5328.39535802
13060,8282.85365316
13061,6185.0667806
13062,6709.94241521
13063,8046.05866128
13064,6514.88436712
13065,6009.90249763
13066,7939.94188401
13067,7968.05749659
13068,8666.8988824
13069,6068.89273047
13070,7097.09146918
13071,6081.09894435
13072,4013.36760773
13073,7354.20940995
13074,7738.69993479
13075,5496.36589373
13076,4796.36115956
13077,10645.19128
13078,8040.75415896
13079,9861.25729717
13080,7612.78625479
13081,6172.72546804
13082,5665.36106141
13083,4658.94482354
13084,10577.7997682
13085,5524.23613692
13086,8416.04338109
13087,15678.6721252
13088,7728.28862614
13089,6954.93710961
13090,4963.36553551
13091,5149.47536101
13092,7754.82557857
13093,4422.85900787
13094,6923.27966694
13095,10835.620845
13096,5754.23630271
13097,17675.6313932
13098,16034.9371385
13099,4987.02031133
13100,8132.10303215
13101,5510.91597982
13102,7117.09536265
13103,6099.71345704
13104,11527.5157082
13105,7782.08319923
13106,9545.82588277
13107,5029.81159907
13108,7505.36106996
13109,4797.30919695
13110,9223.74653328
13111,7227.96694247
13112,6420.54033663
13113,6827.07975526
13114,5457.32332158
13115,8847.76002989
13116,9659.15539635
13117,5964.13298893
13118,11352.9153256
13119,6921.7198612
13120,10066.8481652
13121,4813.81846762
13122,6126.48667764
13123,5844.86935723
13124,11629.729742
13125,6970.56341497
13126,7916.65849931
13127,7830.65010317
13128,9286.7016866
13129,4621.9008032
13130,8508.48461113
13131,6269.82231217
13132,4352.35372572
13133,16884.406236
13134,17932.7769551
13135,8317.80103441
13136,8857.03473007
13137,10555.4570704
13138,11239.6610843
13139,11545.8222274
13140,5458.21671316
13141,8371.52035093
13142,6187.64691457
13143,8746.46881445
13144,4245.24802966
13145,6331.74400342
13146,6126.5408941
13147,6024.39916938
13148,8360.71339116
13149,5813.20107675
13150,5314.14335488
13151,6311.17424638
13152,4093.27789912
13153,5262.34546917
13154,5889.68655962
13155,7998.73713576
13156,9519.80571295
13157,8883.45337226
13158,7878.15457772
13159,6244.9535352
13160,6377.0974803
13161,11958.6479075
13162,8751.41101754
13163,6195.45592861
13164,4706.60588462
13165,9161.23550935
13166,4822.74748453
13167,7252.49636725
13168,3511.62426788
13169,6272.77116112
13170,8633.83318508
13171,6523.65437532
13172,5652.68525827
13173,9036.58584564
13174,10021.2007959
13175,12693.954783
13176,6212.32298751
13177,9590.20516458
13178,3725.50037957
13179,5845.45347688
13180,6644.40589773
13181,4679.29032957
13182,8533.31963769
13183,5787.37850833
13184,5490.10043404
13185,9368.21054983
13186,12798.5338263
13187,9086.92569444
13188,5753.1438212
13189,5726.67394994
13190,8944.46158285
13191,8025.87447126
13192,6777.44645168
13193,5053.02976059
13194,7664.69352806
13195,10725.5749729
13196,5369.58242199
13197,7051.97918119
13198,8396.40377093
13199,9257.22855331
13200,13917.4561155
13201,6282.86100096
13202,14472.5754617
13203,7626.21269096
13204,5526.86808945
13205,3977.55233039
13206,7014.85761589
13207,6696.05189995
13208,5538.61353628
13209,7358.73767968
13210,4971.93755815
13211,4702.98357774
13212,7557.66227087
13213,4016.99067182
13214,8262.88519662
13215,7270.89637288
13216,8478.73245259
13217,8872.10263262
13218,5723.38338601
13219,9586.05259946
13220,7011.90478799
13221,5484.73222706
13222,5291.71435413
13223,6778.55528677
13224,11639.5818836
13225,6766.60565109
13226,5416.18886257
13227,9245.59920601
13228,8972.51198681
13229,7287.12649996
13230,7138.52930605
13231,9629.31673532
13232,5741.13976723
13233,5436.31253672
13234,6418.10420234
13235,8992.93815731
13236,6489.30821619
13237,6735.60994782
13238,6194.34686521
13239,5638.38721692
13240,4217.74475508
13241,5365.08414188
13242,8350.06390089
13243,8776.85801
13244,11303.3705075
13245,12002.9645204
13246,8129.18305136
13247,4355.0043405
13248,5118.03397003
13249,11592.8092663
13250,10284.6356099
13251,8462.98164106
13252,9394.93389507
13253,8476.4393954
13254,6199.80066962
13255,4243.39673696
13256,11445.7140955
13257,6091.74568521
13258,7293.24965577
13259,6867.84319257
13260,3651.08951013
13261,12431.4277513
13262,6023.17822893
13263,5615.78782399
13264,4928.02896155
13265,6206.35569588
13266,6915.8020905
13267,9878.39237691
13268,6403.2346913
13269,4719.66663919
13270,5750.79439536
13271,5380.61509469
13272,3521.21249375
13273,7663.74808309
13274,19103.5010327
13275,5703.39174262
13276,5624.4790614
13277,7685.22370533
13278,5255.51631634
13279,6149.1431017
13280,4894.03960249
13281,5213.57278031
13282,7351.57262638
13283,7603.14609523
13284,4650.97488934
13285,9683.09298241
13286,6674.29914405
13287,5222.08416914
13288,8815.52378469
13289,9123.01725328
13290,10463.997174
13291,6617.60952117
13292,7775.32469834
13293,5217.54751321
13294,6099.42709117
13295,17100.7190913
13296,9782.19903163
13297,6421.59127683
13298,5084.89705891
13299,4903.03475448
13300,6200.86053053
13301,4851.35831006
13302,9676.05444386
13303,5472.00919464
13304,6146.26156326
13305,7359.30779565
13306,5211.07649316
13307,7087.61672519
13308,7909.08206359
13309,8498.80460236
13310,7447.28554891
13311,4690.26244957
13312,6039.73558837
13313,6976.51875014
13314,10621.1747787
13315,9215.53438902
13316,7068.64131089
13317,5366.30962535
13318,7942.18512895
13319,6818.76514416
13320,4711.05422459
13321,7622.6838035
13322,7632.46823731
13323,7162.69672361
13324,6439.88711179
13325,7247.52742951
13326,7971.64732316
13327,5768.35847079
13328,7130.78225486
13329,7070.27423027
13330,7031.71606038
13331,9316.69033168
13332,6364.05944004
13333,5601.66891379
13334,12669.1154305
13335,6500.45945352
13336,4338.5834139
13337,8658.4971029
13338,9525.0458573
13339,12212.1206354
13340,5509.52498453
13341,6154.86836921
13342,6663.74534581
13343,8402.70436451
13344,6363.33865041
13345,8777.05501579
13346,3405.52507698
13347,6929.42222326
13348,6796.17044636
13349,6738.72680453
13350,5304.85485461
13351,7302.25284363
13352,9896.4010145
13353,4864.72708645
13354,9544.38616023
13355,7588.14649837
13356,9382.38748953
13357,4776.73017106
13358,7388.34158795
13359,6548.19768199
13360,7746.03689416
13361,9389.72876643
13362,4391.60822236
13363,7471.85827006
13364,8750.57869235
13365,7802.37430262
13366,5091.76413106
13367,3925.44505933
13368,8006.84834209
13369,7725.83322158
13370,8912.90574903
13371,7713.67626972
13372,6264.49824272
13373,8690.27521411
13374,7692.48785788
13375,7864.96156802
13376,8547.39238813
13377,6432.32496079
13378,8664.19077065
13379,11593.134444
13380,9026.11013707
13381,4145.43352542
13382,6654.12314737
13383,4987.30131918
13384,3705.50969473
13385,9191.37261756
13386,5885.50196537
13387,9098.97954789
13388,4843.43471298
13389,7868.63439079
13390,6985.98470045
13391,12345.6561031
13392,4857.09108195
13393,5979.00344076
13394,6413.35979406
13395,8759.31501719
13396,5461.24477191
13397,8084.07248553
13398,7882.5477175
13399,10591.8780196
13400,7364.71839906
13401,6995.24831232
13402,5829.44067888
13403,5185.31352108
13404,5221.9875276
13405,11221.0002047
13406,10725.6242463
13407,6224.32535112
13408,15428.997107
13409,6982.32633491
13410,5485.10895513
13411,6712.60745027
13412,8696.37130438
13413,10384.3547807
13414,7622.28860867
13415,8070.53838958
13416,8609.38133797
13417,7862.67792966
13418,6698.61148477
13419,6104.96589349
13420,5987.1102101
13421,5416.39957932
13422,4676.00483433
13423,6083.9809413
13424,9782.09391312
13425,17515.7486104
13426,6945.2239256
13427,5653.82722328
13428,8460.29582851
13429,4112.82087619
13430,6651.82406801
13431,4167.42510164
13432,9145.91750924
13433,6533.64698837
13434,6650.65454557
13435,14227.6344074
13436,11340.2988909
13437,7245.34132114
13438,7171.54943906
13439,3870.75176956
13440,6275.07815494
13441,5966.60813119
13442,8975.83391734
13443,5364.04963189
13444,4193.97054898
13445,6883.11239443
13446,5707.14486906
13447,8335.75134107
13448,6954.71999202
13449,3391.02758358
13450,7471.46178977
13451,8161.09332643
13452,8944.81722542
13453,5348.72855977
13454,5574.53188848
13455,8240.78753518
13456,4540.13852157
13457,10436.7193655
13458,5621.22412885
13459,5174.36875396
13460,7407.48568312
13461,6812.4124138
13462,4899.57710539
13463,6833.35722838
13464,8146.54621087
13465,10316.6191888
13466,11303.7094152
13467,6178.65846424
13468,4164.62417402
13469,6254.58721093
13470,8733.68356402
13471,5430.14944237
13472,6856.11945666
13473,6597.19216895
13474,12607.9903424
13475,8552.5471247
13476,6327.74386235
13477,7735.17570367
13478,5005.58975383
13479,9425.51341016
13480,6515.98099917
13481,15157.0522875
13482,6912.48173539
13483,6158.1356614
13484,5630.29303337
13485,3439.59970702
13486,8441.47339572
13487,18622.4394499
13488,5352.87073892
13489,4902.30408543
13490,9994.39637252
13491,7436.52211531
13492,7285.9534836
13493,8728.73028895
13494,6646.33397841
13495,5461.96204096
13496,5081.44289635
13497,10191.5086021
13498,6615.72236138
13499,7833.18560356
13500,7676.36168901
13501,5075.48482851
13502,7729.63167007
13503,5776.86481709
13504,3923.54221559
13505,9197.40594066
13506,8398.61549204
13507,5071.96454575
13508,7737.03280656
13509,7290.6004394
13510,4748.20168983
13511,9782.70205901
13512,5910.62812697
13513,9036.66747484
13514,4703.05627077
13515,5712.59902263
13516,7582.35483866
13517,3967.34442656
13518,8122.18543441
13519,5192.78141669
13520,6811.6910274
13521,5134.77573771
13522,5897.04685463
13523,6123.68821752
13524,7322.68567895
13525,7562.96100375
13526,8054.22901036
13527,6068.81223599
13528,8174.95688056
13529,7412.28010074
13530,10437.8359254
13531,9917.66503075
13532,6983.32404956
13533,3534.202379
13534,6270.71020363
13535,7952.87699109
13536,5099.79062128
13537,11914.8679582
13538,6319.19837619
13539,8926.62328813
13540,11876.1278988
13541,6369.1506483
13542,4995.71052334
13543,12104.4939405
13544,10875.8116604
13545,5922.59077976
13546,10287.271812
13547,10164.1576952
13548,5948.03979046
13549,5856.45546331
13550,7365.20107689
13551,6614.60592741
13552,6116.47153531
13553,7564.51376661
13554,5407.99100653
13555,6526.92624079
13556,7843.66959954
13557,7212.90455216
13558,8701.27504459
13559,6352.86469861
13560,7581.23301339
13561,3886.66880331
13562,8260.25882282
13563,7510.18847162
13564,5971.75686288
13565,7620.47069426
13566,7881.13635868
13567,9802.92683139
13568,6253.38270422
13569,5745.18873347
13570,6303.9740098
13571,7541.79726973
13572,8135.56231237
13573,4822.24836587
13574,4733.4780997
13575,9627.92090256
13576,6613.37432968
13577,6472.78532712
13578,8173.11304665
13579,6579.29978297
13580,8486.06667924
13581,5153.44992362
13582,4377.76356226
13583,7675.93059557
13584,6837.62206937
13585,7232.49249431
13586,10862.464403
13587,10478.2322254
13588,5230.02494978
13589,8965.74927552
13590,4126.14157409
13591,3907.38766557
13592,6890.0242961
13593,12787.3319052
13594,8377.51995396
13595,8153.54915184
13596,5504.61372472
13597,7813.67761563
13598,10898.8402555
13599,6926.47065306
13600,8671.13829266
13601,7029.10824955
13602,4912.00354311
13603,5943.34909719
13604,5707.38495007
13605,6571.4592939
13606,5342.16071702
13607,5667.9051921
13608,4662.17360604
13609,8044.11736893
13610,8103.5855887
13611,5985.18383762
13612,6494.46428474
13613,7307.39650798
13614,6197.29848782
13615,5174.6658006
13616,9505.07149711
13617,8576.53289437
13618,6048.21307182
13619,4493.43038552
13620,13435.0273803
13621,6394.38317238
13622,6234.62814942
13623,9823.31861803
13624,9743.20558928
13625,8058.48633892
13626,6401.74314268
13627,8046.80042919
13628,10406.581001
13629,15060.2702182
13630,5341.40896676
13631,5434.39297903
13632,5027.14639589
13633,7311.55018315
13634,6086.55074364
13635,9381.22119918
13636,9226.92730238
13637,6483.66524313
13638,4560.74758791
13639,7130.77366527
13640,8204.89420231
13641,5552.0425631
13642,7572.20850596
13643,4379.04451406
13644,7876.37214801
13645,8639.72381165
13646,7933.05320153
13647,10677.0012685
13648,6737.97912045
13649,4033.69008929
13650,6395.31553936
13651,7984.15299054
13652,9039.56035068
13653,8137.78848128
13654,7495.07827057
13655,7253.77844795
13656,4634.78379003
13657,10170.3794032
13658,4757.58912897
13659,11274.3717114
13660,6122.64361281
13661,4750.40198906
13662,7559.98210339
13663,6631.20677006
13664,7998.75513519
13665,7962.91862081
13666,3803.69651426
13667,4951.43926224
13668,8218.27864558
13669,10188.1207084
13670,10977.7057883
13671,5542.83305863
13672,6380.98525523
13673,9080.50015361
13674,6599.68438311
13675,5804.82634405
13676,10506.7203958
13677,8899.69104177
13678,12209.7590869
13679,4643.41923919
13680,5801.90752961
13681,10100.8285032
13682,8349.3907484
13683,5402.53577202
13684,10738.4653876
13685,7491.90332387
13686,5433.32341449
13687,5620.16650823
13688,5014.67002723
13689,5361.20230851
13690,7090.80364002
13691,5669.31517677
13692,5716.76868152
13693,11533.5871952
13694,7059.8223346
13695,21328.7430662
13696,6689.57421024
13697,5297.79521943
13698,9200.74689163
13699,11183.9246984
13700,7336.68456078
13701,7413.47786411
13702,6336.93517356
13703,9204.7406973
13704,9179.8249849
13705,6384.19588289
13706,6764.91383232
13707,7780.51915503
13708,9430.6648163
13709,7888.01629991
13710,9028.23263389
13711,7021.21396253
13712,5299.85081131
13713,6462.4319365
13714,11013.9206751
13715,13269.3403737
13716,12473.3905611
13717,8711.01885182
13718,7026.73306879
13719,6486.69073785
13720,5264.05515554
13721,9549.54656525
13722,11707.6563995
13723,10008.7339535
13724,7287.21083751
13725,6432.64506349
13726,5735.53219158
13727,5489.56335277
13728,12079.1075152
13729,8532.10402228
13730,5663.26659101
13731,6521.45681526
13732,8665.8652325
13733,4554.29044646
13734,8011.56477464
13735,4891.27859051
13736,6476.22492768
13737,8088.00011129
13738,6243.13753927
13739,7911.62900374
13740,7387.95758799
13741,5199.91059678
13742,8415.16560359
13743,7578.23780592
13744,11192.8272768
13745,6391.28707937
13746,9979.34842523
13747,7581.4507606
13748,11285.1935753
13749,7636.59844693
13750,11317.4718939
13751,6081.54177501
13752,5705.73872279
13753,7592.54544486
13754,6206.07924092
13755,10010.2165064
13756,8553.2416678
13757,6947.00472002
13758,8342.20275437
13759,7072.58356428
13760,11343.0909304
13761,4648.0279647
13762,15453.5204426
13763,6124.7812215
13764,6974.36359951
13765,9848.61068537
13766,6666.65145022
13767,7204.44339098
13768,7610.41238692
13769,8672.07544323
13770,5724.42134422
13771,5796.89902054
13772,8118.62684298
13773,8654.54855443
13774,8767.92430031
13775,5082.35882641
13776,8007.59986665
13777,10921.9060275
13778,7495.87322535
13779,5209.30433165
13780,7589.32732907
13781,6424.13788376
13782,7677.67591435
13783,7713.11744111
13784,4828.26599964
13785,8961.66552529
13786,7231.88738055
13787,8392.61130836
13788,7171.93356032
13789,5394.922981
13790,7469.77477834
13791,6230.59893087
13792,8469.59893225
13793,11031.2190058
13794,5759.56268734
13795,6114.89583477
13796,6882.84689804
13797,6344.47059543
13798,6588.87755367
13799,9255.57124545
13800,7834.63971655
13801,8805.89008694
13802,6805.94483685
13803,5239.25122709
13804,7823.13221555
13805,8174.37300308
13806,10380.2658998
13807,8748.41453815
13808,8936.13129532
13809,6727.71338045
13810,9445.85322336
13811,7513.69167952
13812,9505.39523351
13813,9947.2108647
13814,7616.11430689
13815,12188.2211316
13816,8513.82946604
13817,9505.21692408
13818,6601.70605635
13819,8396.14235426
13820,9184.84820818
13821,8060.06282493
13822,4830.81890041
13823,6550.86541583
13824,9319.00917599
13825,8149.60804602
13826,6026.44316055
13827,10638.8716535
13828,7514.90711043
13829,6105.09539736
13830,6589.25230831
13831,6589.73613403
13832,9076.9438663
13833,8162.93777788
13834,8239.26062711
13835,5956.28944581
13836,6103.05381547
13837,7815.81545525
13838,4594.98386347
13839,8179.71570744
13840,6082.6659359
13841,10220.0733133
13842,8663.82853173
13843,7405.16496063
13844,9017.69574607
13845,6862.31185229
13846,5110.22965271
13847,12582.5185187
13848,8117.36033284
13849,8721.03909787
13850,8851.56156125
13851,5369.62128237
13852,6690.93785122
13853,6171.77410367
13854,8623.20040726
13855,14155.5305115
13856,6799.10004109
13857,3744.30294553
13858,5551.24558636
13859,9594.84472043
13860,10262.760069
13861,7760.91213093
13862,8601.38293499
13863,5213.05585494
13864,6470.01551429
13865,3839.90383625
13866,6350.71593844
13867,6450.14496287
13868,7066.1097233
13869,8857.89716575
13870,7309.69864394
13871,8685.52887419
13872,9784.20944669
13873,8319.51232723
13874,5526.77723866
13875,11164.7176601
13876,13859.0701039
13877,7582.77639657
13878,9366.04759833
13879,5733.28904604
13880,7386.43872017
13881,4905.10745836
13882,9504.97664218
13883,6418.77173175
13884,9900.15813332
13885,8138.23657319
13886,9809.69605493
13887,9574.33550418
13888,5848.36065917
13889,10095.9339665
13890,21544.2017011
13891,13037.7127519
13892,7694.55530228
13893,3343.70845536
13894,6838.37102467
13895,12205.0133966
13896,6027.3004539
13897,11960.7005758
13898,20106.1956731
13899,3805.36826981
13900,6573.88667615
13901,9003.94422971
13902,6073.14081914
13903,12078.5064003
13904,8163.15213491
13905,8685.68754776
13906,3563.91897592
13907,8907.86559621
13908,7610.24779305
13909,8524.21837176
13910,10205.6833309
13911,6475.65603787
13912,6164.71545622
13913,8037.70270689
13914,6834.26770643
13915,5432.20859198
13916,8728.42454246
13917,6550.86652182
13918,6997.88631306
13919,9093.14100004
13920,7594.86395594
13921,6449.28985341
13922,8842.93004696
13923,8666.39200843
13924,8909.30275987
13925,6043.498954
13926,7916.20678347
13927,6209.50549207
13928,4174.75073085
13929,7539.82047623
13930,8611.49837658
13931,5798.56454756
13932,5379.56046478
13933,11750.0328153
13934,8813.96714393
13935,10260.8158626
13936,8012.08643016
13937,6795.96661614
13938,6258.60474958
13939,4852.96151863
13940,11460.7118312
13941,5582.81374848
13942,8616.46269848
13943,17610.7405204
13944,7937.10038385
13945,7766.8710587
13946,5080.59807616
13947,5463.33533931
13948,8540.24111744
13949,4748.74432461
13950,7518.56913178
13951,11623.2594126
13952,5945.47195798
13953,18569.5414528
13954,17561.2011668
13955,5205.16217397
13956,8546.76635791
13957,6188.2718217
13958,7685.70420527
13959,6685.2486734
13960,12492.3527014
13961,8392.53087698
13962,11095.4726043
13963,5710.46722525
13964,7931.57788894
13965,4760.67614555
13966,9576.54052613
13967,7854.5789925
13968,7100.13277567
13969,6948.71348467
13970,5475.5680385
13971,9276.68582623
13972,10675.225428
13973,5975.33099179
13974,12029.3429137
13975,7072.76487202
13976,11191.5014326
13977,5400.59540933
13978,6366.66058007
13979,6234.68494521
13980,11773.7380813
13981,7184.53279948
13982,8269.5329474
13983,8141.74967528
13984,10237.5587115
13985,4642.60626814
13986,9789.12553636
13987,7525.60958509
13988,4699.49312856
13989,17638.4670859
13990,18746.0604979
13991,8695.68443421
13992,9509.62047892
13993,11731.1021566
13994,12351.5314395
13995,12713.7194009
13996,7430.48719589
13997,9086.70300594
13998,6718.66608221
13999,9286.64099126
14000,4859.77647315
14001,7043.51278632
14002,6436.60713396
14003,6394.83290882
14004,8986.50916056
14005,5825.70372611
14006,6051.94218033
14007,6441.79572353
14008,4285.63444787
14009,5380.12293502
14010,6604.34396072
14011,8030.34957295
14012,10006.7303245
14013,9368.55702598
14014,8426.05579882
14015,6384.29814009
14016,6806.54102447
14017,12714.4590046
14018,9706.7924788
14019,6789.54537681
14020,4830.0809008
14021,9206.29243583
14022,4956.07467837
14023,7304.03822882
14024,3893.02136197
14025,6776.53994783
14026,9865.43871037
14027,6806.38088381
14028,5749.04273965
14029,9015.30863535
14030,10440.2516909
14031,13102.7093676
14032,6990.04728575
14033,9919.27575746
14034,3974.5228691
14035,5992.06883955
14036,7057.01410415
14037,4982.61557377
14038,8854.88589842
14039,6348.64374365
14040,5815.63746195
14041,10146.2986588
14042,13650.9715666
14043,9431.5950206
14044,6049.97266534
14045,6573.38057462
14046,8601.30417868
14047,7221.75811205
14048,7876.85110559
14049,5447.37564756
14050,7962.1862664
14051,12516.0057985
14052,5207.75685006
14053,7638.33488113
14054,8779.84196117
14055,9880.1250529
14056,15681.1036351
14057,6156.61331864
14058,15373.4972245
14059,7917.59130329
14060,5892.03997661
14061,4520.28671636
14062,7946.11485316
14063,6942.54910439
14064,5679.82768034
14065,7358.23934679
14066,5220.61500533
14067,5121.98747101
14068,7934.11414577
14069,4323.33910384
14070,8867.5736497
14071,7668.85073865
14072,9607.73269225
14073,9454.48134366
14074,5900.23883376
14075,10916.0452775
14076,7415.10953053
14077,5513.87349073
14078,5404.31215979
14079,6088.49824165
14080,12667.1281836
14081,7283.07864493
14082,5969.15428018
14083,9344.41888944
14084,9285.66487566
14085,8149.265792
14086,7943.02496929
14087,9923.77134812
14088,6045.04720557
14089,5588.92897713
14090,6922.88773359
14091,9186.92595431
14092,7584.01549169
14093,7537.95580429
14094,6652.69479475
14095,5623.45319785
14096,4578.18224789
14097,5615.49598775
14098,8385.22273569
14099,9601.53255085
14100,11761.847629
14101,13255.9827135
14102,8769.70048585
14103,4812.99950277
14104,5463.3670475
14105,11948.8854346
14106,11135.2741684
14107,8836.81562731
14108,10072.5634878
14109,10801.9919922
14110,6446.463528
14111,4900.1861491
14112,12337.264687
14113,6430.90135399
14114,7886.69231994
14115,7610.12014327
14116,3976.61784233
14117,13387.108751
14118,5958.49424551
14119,6439.84709174
14120,5110.10150687
14121,6452.13134347
14122,7989.82150851
14123,10869.3373098
14124,6661.50991
14125,4931.48022521
14126,5995.29951674
14127,5278.58728187
14128,3870.50835137
14129,8227.0869536
14130,19963.13407
14131,6356.02289974
14132,5883.21411721
14133,8090.94775715
14134,5978.0430824
14135,6598.26693478
14136,4916.84173218
14137,5815.88427355
14138,8086.84794875
14139,7706.6411171
14140,5164.20911551
14141,10287.1119853
14142,7827.66042735
14143,5717.91489473
14144,9061.39086128
14145,9793.2086723
14146,11330.6130802
14147,7488.10328379
14148,8791.76652314
14149,5440.86172983
14150,6613.27523197
14151,16832.243258
14152,10162.9222629
14153,6831.94273116
14154,5762.2391239
14155,5018.43741228
14156,6436.68622116
14157,5550.04592368
14158,10944.8695122
14159,5950.44604969
14160,6684.14185507
14161,7589.63391256
14162,5319.83099044
14163,7446.56236859
14164,9040.62251029
14165,9160.80729835
14166,7822.30542026
14167,5419.92259432
14168,6499.72780246
14169,7360.12551334
14170,11671.4402644
14171,10139.3867018
14172,7360.9736721
14173,5813.93082442
14174,8101.02320086
14175,7441.28337836
14176,4901.33369256
14177,8677.15840365
14178,8258.62948166
14179,7960.27460621
14180,6730.11875793
14181,7682.31507097
14182,8225.19022658
14183,6305.81404316
14184,7500.07236167
14185,7253.22616902
14186,7887.54011078
14187,9813.31303367
14188,6403.72091988
14189,6093.9945123
14190,13150.0773548
14191,7340.99855034
14192,4371.65482942
14193,10123.8190316
14194,9341.05324197
14195,13152.6398114
14196,5877.81204817
14197,6736.15062364
14198,7260.79738963
14199,8824.60748302
14200,7272.27235279
14201,9015.71343426
14202,3847.2865998
14203,7413.65677412
14204,7385.11368966
14205,7308.10555445
14206,6061.46676754
14207,7946.28801515
14208,10931.1588878
14209,5019.74078933
14210,10615.5087129
14211,8144.11326121
14212,10134.2278479
14213,4558.18040646
14214,8127.03311358
14215,6958.02903178
14216,7968.53663563
14217,9685.72412209
14218,5180.28310352
14219,7666.60495275
14220,8646.61647761
14221,8464.50394636
14222,5354.6570918
14223,4278.32599072
14224,8678.45130972
14225,8798.94830447
14226,9435.82411861
14227,8454.66371391
14228,7027.90405713
14229,8977.60402898
14230,8946.20772307
14231,9348.1912853
14232,9154.87129074
14233,7135.71819101
14234,9415.20678376
14235,12363.2616481
14236,9906.22374542
14237,5422.09090584
14238,7339.94873577
14239,5263.50685968
14240,4271.18186593
14241,9922.60165265
14242,6020.34198085
14243,10467.6570917
14244,5099.65202997
14245,8108.29281719
14246,7594.51215708
14247,12570.7037103
14248,4745.13284179
14249,6213.31824194
14250,7076.50311622
14251,9531.30184
14252,5382.84074712
14253,8016.17516313
14254,7852.34769143
14255,11255.0146373
14256,7501.03866171
14257,7541.70534756
14258,6160.15118114
14259,5817.97804246
14260,5387.74448727
14261,12963.3341152
14262,11402.8573699
14263,6389.93208944
14264,15280.8043641
14265,7790.85581265
14266,6297.12022077
14267,7651.42591502
14268,9417.43145084
14269,11155.8968898
14270,8075.28573448
14271,9188.74110818
14272,8871.07562748
14273,8557.24287976
14274,6922.500161
14275,6778.26073809
14276,6808.87762896
14277,5628.90345186
14278,5127.6411581
14279,6817.52541709
14280,10380.3225802
14281,18090.7059153
14282,7352.9566457
14283,5706.94538728
14284,8954.74618675
14285,4194.39815483
14286,6666.75492303
14287,4375.07045734
14288,10011.0764275
14289,6572.522502
14290,7302.87423729
14291,15365.7995665
14292,10713.9608464
14293,7916.17720736
14294,7603.58980326
14295,3819.06836993
14296,6569.42580485
14297,6402.54467623
14298,9167.50059724
14299,5841.72838216
14300,4211.13890403
14301,7693.42852667
14302,6016.86421032
14303,9813.85960567
14304,7350.05247153
14305,3481.39334084
14306,7960.05673491
14307,9162.0668245
14308,9309.85368099
14309,6150.31366678
14310,5874.75609843
14311,9351.52053248
14312,4731.04457303
14313,11020.2710665
14314,5774.80535317
14315,5512.00135786
14316,7789.03061898
14317,7356.75553651
14318,5104.03116783
14319,6893.59029854
14320,8452.39257128
14321,10770.3289536
14322,12163.9044459
14323,6461.11536688
14324,4565.37724109
14325,6522.71565942
14326,9796.48925564
14327,6264.11916742
14328,7536.53234746
14329,6998.46569002
14330,13602.3672208
14331,8957.61758932
14332,6824.91622949
14333,8258.53672778
14334,5402.86783275
14335,10347.830875
14336,7170.64467082
14337,16685.1286992
14338,7462.05645394
14339,6478.87996663
14340,6110.6577571
14341,3892.04519369
14342,8939.66771401
14343,19107.1773967
14344,5269.41366814
14345,4877.43301951
14346,11812.9319374
14347,8065.42768263
14348,7974.49836183
14349,8979.06458533
14350,7282.34627578
14351,5267.43699912
14352,5808.23166752
14353,11116.3399141
14354,7213.25126427
14355,8426.45130493
14356,7927.27164496
14357,5466.26250139
14358,7931.89401573
14359,6605.84200272
14360,4070.12478741
14361,10342.067844
14362,9807.21882014
14363,5132.27413616
14364,8136.6132653
14365,7752.22869975
14366,4939.61556935
14367,10265.6978902
14368,6040.45391639
14369,9495.49836947
14370,4914.89680324
14371,6106.43948519
14372,7323.93072419
14373,4279.85157848
14374,8810.95947756
14375,5452.04093007
14376,7362.66747032
14377,5862.01200674
14378,6340.92436887
14379,6458.06839969
14380,7859.86064014
14381,8276.1012996
14382,8720.67136877
14383,6495.97765301
14384,8666.84307859
14385,7398.72111345
14386,10820.2137163
14387,10313.86734
14388,7427.19760369
14389,3291.47234945
14390,6844.59218757
14391,8846.45454904
14392,5320.87491275
14393,11958.6699874
14394,6571.9021953
14395,9899.35856764
14396,13186.4339751
14397,7290.78697601
14398,5560.0017708
14399,13227.039393
14400,11218.7074566
14401,5926.83809397
14402,11806.695085
14403,11988.4207467
14404,6107.26420434
14405,6362.7199944
14406,8366.86653237
14407,7280.31197905
14408,6554.15270901
14409,7753.60042052
14410,5874.28448817
14411,7250.55037593
14412,8500.88145671
14413,8101.46020967
14414,9568.7180104
14415,6864.60527629
14416,8162.30017147
14417,4434.90071876
14418,8911.86920158
14419,8032.88691723
14420,6520.9225937
14421,8236.36604624
14422,8735.01825561
14423,10977.8070125
14424,6586.64128189
